181.927,181.987,182.057,182.117,182.203,182.303,182.370,182.387,182.430,182.517,182.627,182.737,182.843,183.000,183.210,183.400,183.580,183.693,183.830,183.923,183.973,184.037,184.140,184.303,184.447,184.637,184.823,185.023,185.160,185.260,185.313,185.373,185.470,185.577,185.663,185.767,185.850,185.953,185.993,186.067,186.090,186.157,186.197,186.220,186.143,186.017,185.853,185.690,185.533,185.450,185.380,185.320,185.267,185.197,185.110,184.980,184.877,184.827,184.767,184.757,184.793,184.900,185.020,185.140,185.253,185.350,185.407,185.417,185.323,185.180,184.980,184.803,184.657,184.537,184.470,184.367,184.357,184.257,184.163,183.990,183.833,183.717,183.630,183.540,183.517,183.357,183.290,183.203,183.253,183.297
173.873,173.940,174.017,174.080,174.173,174.280,174.353,174.373,174.423,174.517,174.637,174.757,174.877,175.047,175.277,175.483,175.680,175.807,175.953,176.057,176.110,176.183,176.297,176.473,176.630,176.837,177.040,177.257,177.410,177.520,177.580,177.643,177.753,177.870,177.963,178.073,178.167,178.280,178.323,178.400,178.427,178.500,178.543,178.570,178.487,178.347,178.167,177.990,177.820,177.727,177.647,177.580,177.523,177.450,177.357,177.213,177.100,177.047,176.983,176.973,177.013,177.130,177.260,177.390,177.513,177.620,177.683,177.693,177.590,177.433,177.217,177.023,176.863,176.733,176.660,176.547,176.533,176.423,176.320,176.130,175.957,175.830,175.737,175.640,175.613,175.437,175.363,175.267,175.323,175.373
166.050,166.123,166.210,166.280,166.383,166.500,166.577,166.600,166.653,166.760,166.887,167.017,167.147,167.337,167.593,167.820,168.037,168.170,168.330,168.443,168.503,168.583,168.703,168.897,169.067,169.293,169.517,169.753,169.920,170.040,170.107,170.177,170.297,170.423,170.527,170.650,170.753,170.880,170.923,171.010,171.037,171.117,171.163,171.193,171.103,170.950,170.753,170.560,170.373,170.270,170.183,170.110,170.047,169.963,169.860,169.707,169.587,169.527,169.457,169.443,169.490,169.617,169.760,169.903,170.040,170.157,170.223,170.233,170.120,169.950,169.713,169.503,169.327,169.180,169.100,168.977,168.963,168.840,168.727,168.520,168.333,168.197,168.093,167.987,167.957,167.767,167.687,167.583,167.643,167.697
158.603,158.683,158.777,158.857,158.970,159.100,159.183,159.207,159.263,159.380,159.523,159.667,159.810,160.017,160.297,160.543,160.777,160.927,161.103,161.230,161.290,161.377,161.507,161.723,161.907,162.157,162.400,162.663,162.847,162.977,163.050,163.127,163.257,163.393,163.507,163.640,163.753,163.890,163.940,164.033,164.060,164.150,164.200,164.233,164.133,163.967,163.753,163.540,163.337,163.227,163.133,163.053,162.983,162.893,162.780,162.610,162.477,162.413,162.337,162.320,162.367,162.503,162.660,162.820,162.970,163.100,163.170,163.180,163.057,162.873,162.617,162.383,162.187,162.027,161.940,161.807,161.793,161.660,161.537,161.310,161.103,160.953,160.840,160.723,160.690,160.480,160.397,160.283,160.350,160.407
151.570,151.660,151.763,151.850,151.970,152.110,152.203,152.233,152.297,152.423,152.577,152.737,152.893,153.120,153.423,153.693,153.950,154.113,154.307,154.443,154.513,154.607,154.753,154.987,155.190,155.460,155.727,156.013,156.213,156.357,156.437,156.520,156.660,156.810,156.933,157.080,157.203,157.353,157.410,157.510,157.543,157.640,157.697,157.733,157.627,157.447,157.210,156.973,156.750,156.630,156.527,156.437,156.360,156.263,156.140,155.953,155.807,155.737,155.653,155.637,155.690,155.840,156.010,156.183,156.347,156.490,156.567,156.580,156.443,156.240,155.957,155.703,155.493,155.320,155.223,155.073,155.057,154.910,154.777,154.530,154.307,154.140,154.017,153.887,153.853,153.623,153.530,153.403,153.473,153.537
144.787,144.883,144.997,145.093,145.227,145.380,145.480,145.510,145.580,145.717,145.890,146.067,146.247,146.497,146.830,147.120,147.400,147.580,147.793,147.943,148.017,148.120,148.280,148.537,148.760,149.057,149.347,149.657,149.873,150.030,150.113,150.197,150.347,150.510,150.647,150.807,150.940,151.103,151.163,151.277,151.313,151.420,151.483,151.523,151.407,151.210,150.953,150.697,150.450,150.317,150.203,150.103,150.020,149.910,149.777,149.573,149.413,149.337,149.243,149.227,149.283,149.447,149.633,149.820,150.000,150.153,150.240,150.253,150.103,149.880,149.567,149.290,149.060,148.873,148.770,148.607,148.587,148.427,148.277,148.007,147.760,147.583,147.450,147.310,147.273,147.020,146.917,146.777,146.857,146.927
138.230,138.343,138.480,138.593,138.747,138.913,139.017,139.043,139.113,139.263,139.453,139.657,139.870,140.160,140.530,140.847,141.153,141.353,141.587,141.750,141.837,141.957,142.140,142.427,142.677,143.000,143.313,143.647,143.880,144.040,144.117,144.180,144.327,144.477,144.613,144.773,144.923,145.103,145.173,145.303,145.347,145.467,145.537,145.593,145.480,145.273,144.990,144.703,144.430,144.283,144.157,144.047,143.953,143.833,143.683,143.463,143.293,143.217,143.117,143.097,143.153,143.330,143.533,143.740,143.933,144.097,144.190,144.203,144.040,143.793,143.453,143.153,142.903,142.700,142.587,142.410,142.390,142.213,142.053,141.763,141.500,141.307,141.160,141.007,140.967,140.690,140.580,140.430,140.517,140.590
131.870,132.010,132.187,132.340,132.527,132.700,132.800,132.800,132.863,133.003,133.197,133.417,133.673,134.003,134.407,134.737,135.077,135.307,135.570,135.753,135.860,136.013,136.240,136.570,136.860,137.207,137.537,137.877,138.110,138.243,138.277,138.270,138.377,138.453,138.553,138.683,138.843,139.030,139.103,139.257,139.317,139.460,139.553,139.650,139.553,139.347,139.040,138.723,138.410,138.240,138.097,137.983,137.890,137.770,137.623,137.403,137.247,137.187,137.103,137.100,137.167,137.357,137.580,137.813,138.033,138.220,138.327,138.340,138.163,137.903,137.550,137.233,136.973,136.767,136.653,136.473,136.457,136.270,136.103,135.797,135.527,135.330,135.187,135.033,135.000,134.707,134.590,134.427,134.520,134.600
125.713,125.890,126.133,126.363,126.613,126.807,126.897,126.853,126.883,126.990,127.160,127.360,127.613,127.927,128.307,128.600,128.940,129.190,129.470,129.663,129.773,129.953,130.223,130.593,130.917,131.267,131.603,131.923,132.137,132.217,132.193,132.093,132.117,132.063,132.083,132.140,132.267,132.397,132.440,132.593,132.667,132.830,132.963,133.137,133.107,132.933,132.610,132.237,131.847,131.623,131.457,131.370,131.313,131.233,131.127,130.943,130.843,130.833,130.810,130.843,130.933,131.143,131.403,131.677,131.923,132.130,132.253,132.280,132.107,131.853,131.523,131.223,130.990,130.807,130.713,130.543,130.533,130.350,130.197,129.897,129.650,129.473,129.357,129.223,129.227,128.933,128.823,128.653,128.767,128.860
120.147,120.367,120.673,120.987,121.307,121.553,121.673,121.633,121.667,121.767,121.923,122.100,122.300,122.510,122.740,122.883,123.133,123.337,123.587,123.750,123.827,123.997,124.253,124.627,124.933,125.270,125.593,125.893,126.080,126.113,126.050,125.897,125.857,125.720,125.683,125.697,125.770,125.827,125.807,125.923,125.977,126.140,126.310,126.553,126.603,126.477,126.143,125.703,125.217,124.907,124.687,124.620,124.623,124.617,124.573,124.440,124.407,124.447,124.497,124.570,124.687,124.900,125.167,125.433,125.653,125.833,125.947,125.973,125.807,125.570,125.277,125.010,124.803,124.653,124.573,124.420,124.400,124.220,124.093,123.813,123.600,123.457,123.387,123.303,123.370,123.103,123.013,122.840,122.967,123.063
115.657,115.887,116.200,116.533,116.887,117.203,117.423,117.493,117.637,117.830,118.047,118.257,118.410,118.487,118.490,118.403,118.480,118.577,118.747,118.840,118.847,118.970,119.177,119.507,119.750,120.037,120.323,120.607,120.773,120.777,120.687,120.517,120.443,120.310,120.287,120.360,120.450,120.500,120.447,120.523,120.533,120.673,120.830,121.080,121.143,121.033,120.730,120.300,119.820,119.477,119.207,119.100,119.100,119.120,119.103,118.987,118.987,119.047,119.150,119.240,119.373,119.557,119.793,119.987,120.127,120.213,120.277,120.270,120.090,119.850,119.557,119.280,119.043,118.867,118.753,118.567,118.493,118.293,118.167,117.880,117.650,117.520,117.467,117.427,117.533,117.307,117.227,117.047,117.163,117.247
111.737,111.930,112.183,112.473,112.817,113.210,113.553,113.807,114.113,114.480,114.830,115.157,115.357,115.380,115.237,114.973,114.910,114.910,115.003,115.023,114.963,115.033,115.183,115.450,115.610,115.820,116.043,116.290,116.423,116.397,116.300,116.143,116.077,116.007,116.047,116.253,116.413,116.530,116.467,116.507,116.443,116.517,116.593,116.757,116.743,116.613,116.407,116.140,115.827,115.557,115.263,115.067,114.983,114.940,114.897,114.760,114.767,114.813,114.930,115.017,115.150,115.310,115.517,115.643,115.697,115.677,115.677,115.630,115.437,115.187,114.863,114.537,114.233,113.973,113.767,113.467,113.287,113.030,112.840,112.490,112.163,111.980,111.877,111.847,111.933,111.757,111.647,111.463,111.540,111.620
107.843,107.993,108.180,108.417,108.737,109.193,109.623,110.010,110.420,110.930,111.423,111.890,112.203,112.307,112.207,111.953,111.887,111.883,111.977,111.990,111.933,111.993,112.117,112.327,112.413,112.543,112.693,112.887,112.973,112.940,112.873,112.787,112.797,112.837,112.967,113.277,113.483,113.633,113.527,113.493,113.330,113.283,113.240,113.270,113.170,113.023,112.937,112.877,112.770,112.593,112.287,112.010,111.847,111.723,111.640,111.477,111.487,111.523,111.657,111.747,111.880,112.030,112.237,112.353,112.377,112.323,112.297,112.243,112.047,111.800,111.447,111.083,110.707,110.360,110.037,109.597,109.273,108.930,108.623,108.177,107.713,107.417,107.200,107.123,107.120,107.010,106.843,106.667,106.720,106.857
103.923,104.040,104.197,104.397,104.707,105.190,105.647,106.083,106.513,107.107,107.710,108.300,108.740,108.990,109.050,108.930,108.957,109.023,109.180,109.250,109.250,109.340,109.467,109.643,109.683,109.760,109.847,110.003,110.043,110.047,110.043,110.093,110.260,110.467,110.713,111.070,111.263,111.383,111.197,111.067,110.800,110.630,110.487,110.417,110.287,110.170,110.187,110.290,110.337,110.240,109.943,109.617,109.390,109.177,109.047,108.867,108.873,108.900,109.023,109.130,109.270,109.443,109.670,109.843,109.903,109.920,109.920,109.913,109.730,109.503,109.143,108.793,108.383,107.993,107.570,107.040,106.590,106.167,105.733,105.197,104.620,104.163,103.797,103.640,103.520,103.480,103.250,103.107,103.193,103.440
100.097,100.200,100.347,100.530,100.837,101.320,101.773,102.217,102.660,103.297,103.987,104.667,105.223,105.617,105.847,105.877,105.997,106.127,106.333,106.450,106.493,106.593,106.723,106.877,106.907,106.970,107.030,107.177,107.200,107.263,107.327,107.513,107.843,108.237,108.600,108.960,109.100,109.163,108.923,108.740,108.427,108.197,108.007,107.897,107.783,107.713,107.773,107.947,108.063,108.030,107.773,107.437,107.170,106.890,106.720,106.527,106.507,106.520,106.613,106.727,106.867,107.073,107.343,107.603,107.747,107.890,107.970,108.053,107.910,107.720,107.390,107.107,106.723,106.370,105.927,105.413,104.927,104.460,103.967,103.390,102.787,102.183,101.663,101.410,101.177,101.177,100.923,100.827,100.990,101.323
96.7610,96.8643,97.0140,97.1947,97.4997,97.9697,98.4257,98.8857,99.3833,100.068,100.823,101.557,102.197,102.683,103.020,103.137,103.303,103.447,103.643,103.747,103.770,103.840,103.943,104.080,104.117,104.193,104.257,104.413,104.453,104.567,104.663,104.917,105.327,105.823,106.250,106.557,106.630,106.620,106.390,106.213,105.920,105.710,105.540,105.447,105.350,105.300,105.347,105.503,105.620,105.633,105.447,105.140,104.863,104.560,104.370,104.177,104.123,104.123,104.170,104.273,104.397,104.620,104.917,105.237,105.467,105.717,105.890,106.063,105.993,105.870,105.620,105.437,105.157,104.903,104.580,104.200,103.863,103.437,103.050,102.523,102.017,101.350,100.763,100.440,100.151,100.111,99.9133,99.8563,100.093,100.404
94.0193,94.1360,94.2973,94.4853,94.7977,95.2620,95.7433,96.2387,96.8267,97.5697,98.3733,99.1253,99.7910,100.304,100.667,100.803,100.963,101.073,101.207,101.240,101.193,101.200,101.257,101.367,101.407,101.493,101.570,101.733,101.797,101.920,102.010,102.253,102.647,103.130,103.533,103.767,103.780,103.707,103.510,103.363,103.113,102.947,102.817,102.750,102.643,102.570,102.590,102.717,102.827,102.873,102.743,102.483,102.207,101.910,101.707,101.510,101.423,101.400,101.410,101.480,101.577,101.783,102.087,102.407,102.673,102.940,103.177,103.403,103.413,103.357,103.207,103.117,102.970,102.830,102.723,102.553,102.527,102.243,102.153,101.800,101.493,100.933,100.453,100.138,99.9127,99.7623,99.7377,99.6720,99.9523,100.139
92.0177,92.1470,92.3217,92.5227,92.8530,93.3210,93.8440,94.3810,95.0637,95.8583,96.6807,97.4163,98.0607,98.5457,98.8767,98.9903,99.1273,99.1877,99.2390,99.1783,99.0440,98.9747,98.9770,99.0510,99.0750,99.1463,99.2237,99.3777,99.4530,99.5507,99.6107,99.7947,100.111,100.507,100.843,101.030,101.013,100.903,100.720,100.593,100.360,100.217,100.097,100.030,99.8767,99.7527,99.7763,99.9160,100.067,100.143,100.051,99.8177,99.5327,99.2297,98.9947,98.7780,98.6587,98.6047,98.5797,98.6027,98.6690,98.8367,99.1157,99.3783,99.6267,99.8493,100.106,100.330,100.387,100.367,100.290,100.230,100.173,100.093,100.173,100.167,100.453,100.360,100.640,100.520,100.424,100.138,99.9497,99.7263,99.7197,99.4513,99.6913,99.5287,99.8007,99.8353
90.7370,90.8690,91.0533,91.2700,91.6260,92.1013,92.6637,93.2270,93.9660,94.7770,95.5800,96.2757,96.8690,97.3067,97.5877,97.6707,97.7843,97.8030,97.7890,97.6523,97.4500,97.3170,97.2623,97.2847,97.2687,97.3000,97.3540,97.4787,97.5403,97.6027,97.6273,97.7493,97.9767,98.2693,98.5363,98.7177,98.7117,98.6043,98.4163,98.2873,98.0463,97.8953,97.7490,97.6500,97.4377,97.2713,97.3233,97.5117,97.7323,97.8420,97.7680,97.5457,97.2453,96.9337,96.6630,96.4167,96.2593,96.1687,96.1093,96.0870,96.1227,96.2487,96.4870,96.6790,96.8813,97.0423,97.2863,97.4723,97.5420,97.5133,97.4610,97.3650,97.3237,97.2463,97.3907,97.4237,97.8287,97.8723,98.3827,98.4550,98.4937,98.5270,98.6693,98.5537,98.8357,98.5213,98.9833,98.6543,98.8717,98.8270
90.0290,90.1513,90.3377,90.5697,90.9517,91.4320,92.0143,92.5733,93.3080,94.0853,94.8330,95.4770,96.0190,96.4233,96.6720,96.7383,96.8393,96.8357,96.7877,96.6077,96.3643,96.1803,96.0683,96.0270,95.9543,95.9283,95.9423,96.0253,96.0583,96.0850,96.0833,96.1600,96.3227,96.5353,96.7507,96.9463,96.9627,96.8807,96.6750,96.5367,96.2753,96.1033,95.9227,95.7953,95.5553,95.3810,95.4633,95.6893,95.9560,96.0827,96.0227,95.8207,95.5367,95.2427,94.9637,94.7043,94.5247,94.4117,94.3283,94.2783,94.2887,94.3800,94.5703,94.7097,94.8667,94.9883,95.2023,95.3453,95.4013,95.3463,95.2860,95.1390,95.0627,94.9693,95.0543,95.0160,95.2950,95.3777,95.8537,95.9963,96.0760,96.3117,96.6357,96.5960,97.0603,96.8287,97.3097,96.8877,97.0347,97.0293
89.8183,89.9200,90.0997,90.3397,90.7357,91.2070,91.7793,92.3023,92.9740,93.6700,94.3353,94.9300,95.4480,95.8587,96.1080,96.1783,96.2757,96.2737,96.2240,96.0337,95.7733,95.5477,95.3793,95.2700,95.1367,95.0513,95.0193,95.0583,95.0573,95.0550,95.0393,95.0903,95.2190,95.3780,95.5597,95.7597,95.7913,95.7327,95.5110,95.3630,95.0873,94.8990,94.7027,94.5777,94.3647,94.2277,94.3220,94.5410,94.7967,94.9223,94.8830,94.7270,94.5060,94.2753,94.0387,93.8047,93.6397,93.5363,93.4567,93.4070,93.4023,93.4680,93.6087,93.7240,93.8483,93.9580,94.1313,94.2390,94.2770,94.2077,94.1380,93.9597,93.8337,93.7333,93.6943,93.5343,93.5320,93.5690,93.7970,93.8903,93.9627,94.2120,94.4940,94.5127,94.9393,94.9100,95.1730,94.8800,94.9790,95.0943
89.7557,89.8327,89.9987,90.2373,90.6303,91.0783,91.6073,92.0657,92.6290,93.2103,93.7813,94.3343,94.8637,95.3237,95.6100,95.7063,95.8077,95.8307,95.8047,95.6313,95.3707,95.1130,94.8937,94.7213,94.5350,94.3993,94.3237,94.3217,94.2893,94.2673,94.2490,94.2900,94.4110,94.5370,94.6967,94.8743,94.9027,94.8473,94.6143,94.4547,94.1770,93.9827,93.7987,93.7087,93.5770,93.5200,93.6130,93.7843,93.9780,94.0903,94.0810,93.9910,93.8660,93.7327,93.5833,93.4123,93.3017,93.2417,93.2007,93.1833,93.1793,93.2300,93.3260,93.4440,93.5480,93.6603,93.7840,93.8697,93.9000,93.8463,93.7840,93.6077,93.4393,93.3400,93.1647,92.8827,92.5697,92.5143,92.4183,92.3917,92.4433,92.5643,92.6517,92.7443,92.9580,93.1800,93.0927,93.1407,93.2267,93.4690
89.5883,89.6427,89.7897,90.0187,90.3893,90.8023,91.2590,91.6330,92.0607,92.5107,92.9803,93.4907,94.0433,94.5720,94.9207,95.0660,95.1877,95.2567,95.2733,95.1367,94.8883,94.6120,94.3543,94.1333,93.9087,93.7353,93.6237,93.5867,93.5297,93.4943,93.4797,93.5203,93.6517,93.7593,93.9033,94.0283,94.0310,93.9507,93.7097,93.5310,93.2553,93.0590,92.9020,92.8617,92.8317,92.8720,92.9703,93.0947,93.2247,93.3280,93.3540,93.3290,93.2983,93.2617,93.2120,93.1207,93.0860,93.0880,93.1077,93.1420,93.1527,93.1997,93.2643,93.3997,93.4930,93.6120,93.6890,93.7687,93.8047,93.7900,93.7493,93.6017,93.4123,93.3143,93.0323,92.6633,92.1153,91.9630,91.5927,91.4363,91.4697,91.4227,91.2893,91.4867,91.4490,91.8870,91.4543,91.9103,92.0053,92.3267
89.2160,89.2530,89.3770,89.5843,89.9133,90.2787,90.6450,90.9187,91.1980,91.5067,91.8660,92.3073,92.8500,93.4203,93.8427,94.0717,94.2543,94.3950,94.4700,94.3820,94.1600,93.8867,93.6137,93.3650,93.1160,92.9153,92.7703,92.7027,92.6233,92.5800,92.5717,92.6207,92.7727,92.8733,93.0070,93.0630,93.0187,92.8843,92.6223,92.4103,92.1193,91.9060,91.7560,91.7417,91.7857,91.9143,92.0600,92.2083,92.3427,92.4643,92.5163,92.5217,92.5343,92.5397,92.5470,92.5103,92.5367,92.5857,92.6537,92.7267,92.7613,92.8187,92.8807,93.0300,93.1237,93.2513,93.3090,93.3990,93.4410,93.4543,93.4263,93.3123,93.1350,93.0417,92.7237,92.3377,91.7087,91.4987,90.9913,90.7573,90.8033,90.6497,90.3757,90.7243,90.5207,91.1043,90.4153,91.2073,91.2993,91.6320
88.6607,88.6847,88.7820,88.9510,89.2240,89.5297,89.8050,89.9697,90.1050,90.2717,90.5213,90.8637,91.3280,91.8617,92.3430,92.6943,93.0047,93.2460,93.3987,93.3697,93.1903,92.9433,92.6780,92.4220,92.1597,91.9367,91.7567,91.6570,91.5533,91.5053,91.5023,91.5693,91.7480,91.8613,91.9967,91.9943,91.8910,91.6853,91.3847,91.1287,90.8023,90.5520,90.3860,90.3673,90.4440,90.6373,90.8763,91.1387,91.3643,91.5387,91.6000,91.5823,91.5560,91.5083,91.4793,91.4273,91.4483,91.4920,91.5543,91.6287,91.6813,91.7633,91.8553,92.0123,92.1283,92.2807,92.3753,92.4987,92.5480,92.5597,92.5290,92.4527,92.3353,92.2747,92.0170,91.7063,91.1710,90.9653,90.4763,90.2297,90.3193,90.1473,89.8413,90.3753,90.1307,90.7900,89.9483,90.9320,90.9893,91.2820
88.1223,88.1400,88.2153,88.3500,88.5757,88.8377,89.0443,89.1293,89.1593,89.2237,89.3967,89.6653,90.0617,90.5500,91.0750,91.5357,91.9707,92.3093,92.5397,92.5747,92.4457,92.2373,91.9907,91.7410,91.4760,91.2427,91.0390,90.9140,90.7920,90.7377,90.7353,90.8127,91.0097,91.1350,91.2743,91.2267,91.0717,90.8010,90.4630,90.1657,89.8023,89.5133,89.3233,89.2880,89.3787,89.6200,89.9507,90.3280,90.6497,90.8787,90.9563,90.9233,90.8633,90.7650,90.6957,90.6177,90.6213,90.6493,90.6973,90.7657,90.8317,90.9367,91.0597,91.2237,91.3623,91.5327,91.6653,91.8163,91.8707,91.8713,91.8327,91.7867,91.7287,91.6927,91.5177,91.3010,90.9233,90.7320,90.3327,90.0793,90.1523,89.9777,89.6820,90.2993,90.0793,90.6867,89.8317,90.7720,90.7740,90.9760
